buildingid,address,borough,latitude,longitude,health_score,label,open_violation_count,class_a_count,class_b_count,class_c_count,weighted_severity,avg_resolution_days,violations_last_6mo,repeat_violation_types,component_open_count,component_severity,component_resolution_speed,component_recency,component_repeat_rate
33602,312 WEST 48 STREET,Manhattan,40.7611488,-73.9878676,89.3,Moderate,5,0,0,5,15,118.5,0.0,0.0,98.36734693877551,97.14285714285714,89.99716231555051,50.0,100.0
97534,2261 MORRIS AVENUE,Bronx,40.8576923,-73.9024925,89.3,Moderate,1,0,0,1,3,182.1,0.0,0.0,100.0,99.42857142857143,84.58599162393831,50.0,100.0
952387,1802 CROTONA AVENUE,Bronx,40.8425499,-73.8933961,89.3,Moderate,1,0,0,1,3,178.9,0.0,0.0,100.0,99.42857142857143,84.8589265445111,50.0,100.0
336039,2124 MERMAID AVENUE,Brooklyn,40.5759836,-73.9886932,89.3,Moderate,3,1,0,2,7,153.1,0.0,0.0,99.18367346938776,98.66666666666667,87.05483825198638,50.0,100.0
210719,287 BLEECKER STREET,Brooklyn,40.6998785,-73.9169039,89.3,Moderate,4,0,2,2,10,140.8,0.0,0.0,98.77551020408163,98.09523809523809,88.09601295412874,50.0,100.0
24614,128 MADISON AVENUE,Manhattan,40.7457312,-73.9847848,89.3,Moderate,5,3,2,0,7,143.2,0.0,0.0,98.36734693877551,98.66666666666667,87.894438138479,50.0,100.0
100314,2750 OLINVILLE AVENUE,Bronx,40.8661639,-73.8680572,89.3,Moderate,4,0,3,1,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
43327,701 WEST 177 STREET,Manhattan,40.8478635,-73.9383372,89.3,Moderate,4,0,2,2,10,140.8,0.0,0.0,98.77551020408163,98.09523809523809,88.09601295412874,50.0,100.0
132266,5314 6 AVENUE,Brooklyn,40.6418505,-74.0105109,89.3,Moderate,4,0,0,4,12,87.4,0.0,1.0,98.77551020408163,97.71428571428571,92.64472190692395,50.0,92.3076923076923
37773,120 WEST 109 STREET,Manhattan,40.8014993,-73.9628222,89.3,Moderate,2,0,2,0,4,170.2,0.0,0.0,99.59183673469387,99.23809523809524,85.59656858465031,50.0,100.0
504329,35-48 94 STREET,Queens,40.7515338,-73.8735574,89.3,Moderate,4,0,2,2,10,140.8,0.0,0.0,98.77551020408163,98.09523809523809,88.09601295412874,50.0,100.0
226519,2317 CORTELYOU ROAD,Brooklyn,40.6443427,-73.9550038,89.3,Moderate,6,0,1,5,17,106.0,0.0,0.0,97.95918367346938,96.76190476190476,91.06327376395744,50.0,100.0
521750,32-53 110 STREET,Queens,40.758668,-73.8597875,89.3,Moderate,7,6,1,0,8,122.5,0.0,0.0,97.55102040816327,98.47619047619047,89.6566401816118,50.0,100.0
336215,141 MESEROLE AVENUE,Brooklyn,40.7277713,-73.9513864,89.3,Moderate,5,1,1,3,12,79.6,0.0,1.0,98.36734693877551,97.71428571428571,93.30874006810443,50.0,92.3076923076923
46071,733 ARNOW AVENUE,Bronx,40.8681043,-73.8656093,89.3,Moderate,4,0,2,2,10,141.7,0.0,0.0,98.77551020408163,98.09523809523809,88.02035213684238,50.0,100.0
693436,133-24 SANFORD AVENUE,Queens,40.7558196,-73.8297266,89.3,Moderate,6,0,2,4,16,106.3,0.0,0.0,97.95918367346938,96.95238095238096,91.03807656588587,50.0,100.0
21108,68 EAST END AVENUE,Manhattan,40.7728243,-73.9467142,89.3,Moderate,6,0,6,0,12,121.8,0.0,0.0,97.95918367346938,97.71428571428571,89.7204880817253,50.0,100.0
894179,13-92 BEACH CHANNEL DRIVE,Queens,40.6078321,-73.7539146,89.3,Moderate,4,4,0,0,4,110.6,0.0,1.0,98.77551020408163,99.23809523809524,90.66969353007946,50.0,92.3076923076923
48987,1574 BEACH AVENUE,Bronx,40.8394705,-73.8671019,89.3,Moderate,2,0,1,1,5,170.0,0.0,0.0,99.59183673469387,99.04761904761905,85.61293984108967,50.0,100.0
41864,535 WEST 144 STREET,Manhattan,40.8252936,-73.9492484,89.3,Moderate,6,1,5,0,11,121.0,0.0,0.0,97.95918367346938,97.90476190476191,89.78433598183881,50.0,100.0
888394,626 SUTTER AVENUE,Brooklyn,40.6689304,-73.8956887,89.3,Moderate,3,0,1,2,8,152.9,0.0,0.0,99.18367346938776,98.47619047619047,87.06547956867196,50.0,100.0
109459,1510 SHERIDAN AVENUE,Bronx,40.841036,-73.9109269,89.3,Moderate,7,1,3,3,16,103.0,0.0,0.0,97.55102040816327,96.95238095238096,91.31313847900114,50.0,100.0
178946,2135 84 STREET,Brooklyn,40.6040907,-73.993813,89.3,Moderate,7,4,2,1,11,116.2,0.0,0.0,97.55102040816327,97.90476190476191,90.18870601589103,50.0,100.0
697540,32-66 STEINWAY STREET,Queens,40.7574688,-73.9205788,89.3,Moderate,5,1,2,2,11,132.3,0.0,0.0,98.36734693877551,97.90476190476191,88.81952326901249,50.0,100.0
83765,1309 HARROD AVENUE,Bronx,40.8322603,-73.8746001,89.3,Moderate,7,3,2,2,13,107.6,0.0,0.0,97.55102040816327,97.52380952380952,90.92751743149019,50.0,100.0
37617,244 WEST 106 STREET,Manhattan,40.8007843,-73.9672652,89.3,Moderate,3,0,1,2,8,153.5,0.0,0.0,99.18367346938776,98.47619047619047,87.01759364358684,50.0,100.0
243064,50 WESTMINSTER ROAD,Brooklyn,40.6478551,-73.9688142,89.3,Moderate,6,0,3,3,15,113.6,0.0,0.0,97.95918367346938,97.14285714285714,90.41808550889141,50.0,100.0
13120,223 EAST 32 STREET,Manhattan,40.7441601,-73.9778309,89.3,Moderate,4,0,2,2,10,139.3,0.0,0.0,98.77551020408163,98.09523809523809,88.22538308740067,50.0,100.0
42697,535 WEST 155 STREET,Manhattan,40.8326309,-73.9447872,89.3,Moderate,4,0,3,1,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
243504,1746 EAST 13 STREET,Brooklyn,40.6067574,-73.9601071,89.3,Moderate,9,1,6,2,19,77.7,0.0,0.0,96.73469387755102,96.38095238095238,93.4733257661748,50.0,100.0
81671,1250 GRAND CONCOURSE,Bronx,40.835449,-73.9161744,89.3,Moderate,3,0,3,0,6,159.4,0.0,0.0,99.18367346938776,98.85714285714286,86.5139046538025,50.0,100.0
343506,130 NEW YORK AVENUE,Brooklyn,40.6756245,-73.9474948,89.3,Moderate,5,3,2,0,7,140.8,0.0,0.0,98.36734693877551,98.66666666666667,88.09601295412874,50.0,100.0
698242,110-44 SUTPHIN BOULEVARD,Queens,40.6888531,-73.7961143,89.3,Moderate,4,0,2,2,10,140.8,0.0,0.0,98.77551020408163,98.09523809523809,88.09601295412874,50.0,100.0
41509,218 WEST 141 STREET,Manhattan,40.8194963,-73.942475,89.3,Moderate,6,2,0,4,14,114.1,0.0,0.0,97.95918367346938,97.33333333333334,90.36960839954598,50.0,100.0
42719,541 WEST 156 STREET,Manhattan,40.8331274,-73.9440207,89.3,Moderate,3,0,0,3,9,147.3,0.0,0.0,99.18367346938776,98.28571428571429,87.54824063564132,50.0,100.0
969715,25 BRUCKNER BOULEVARD,Bronx,40.8077575,-73.9283936,89.3,Moderate,3,0,0,3,9,104.2,0.0,1.0,99.18367346938776,98.28571428571429,91.21027241770715,50.0,92.3076923076923
119698,1292 WASHINGTON AVENUE,Bronx,40.832806,-73.9057271,89.3,Moderate,6,0,0,6,18,101.8,0.0,0.0,97.95918367346938,96.57142857142857,91.41525778122947,50.0,100.0
172283,1472 76 STREET,Brooklyn,40.6171368,-74.0042755,89.3,Moderate,5,1,0,2,7,140.8,0.0,0.0,98.36734693877551,98.66666666666667,88.09601295412874,50.0,100.0
23672,67 LENOX AVENUE,Manhattan,40.8005398,-73.9512791,89.3,Moderate,5,2,0,3,11,84.2,0.0,1.0,98.36734693877551,97.90476190476191,92.91288308740067,50.0,92.3076923076923
891507,957 UTICA AVENUE,Brooklyn,40.6497428,-73.9298172,89.3,Moderate,4,1,0,3,10,141.4,0.0,0.0,98.77551020408163,98.09523809523809,88.04341657207718,50.0,100.0
97596,2645 MORRIS AVENUE,Bronx,40.8667449,-73.8968716,89.3,Moderate,4,0,1,3,11,135.9,0.0,0.0,98.77551020408163,97.90476190476191,88.51739333644922,50.0,100.0
675955,109-05 LIVERPOOL STREET,Queens,40.690468,-73.7997802,89.3,Moderate,4,1,1,2,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
949087,3859 3 AVENUE,Bronx,40.8387554,-73.9011289,89.3,Moderate,1,0,0,1,3,182.3,0.0,0.0,100.0,99.42857142857143,84.56614957750031,50.0,100.0
250380,330 EAST 22 STREET,Brooklyn,40.6438466,-73.9568275,89.3,Moderate,7,0,4,3,17,97.2,0.0,0.0,97.55102040816327,96.76190476190476,91.80665909950814,50.0,100.0
82033,1112 GRANT AVENUE,Bronx,40.831211,-73.9160605,89.3,Moderate,1,1,0,0,1,187.0,0.0,0.0,100.0,99.80952380952381,84.16572077185018,50.0,100.0
16792,215 EAST 80 STREET,Manhattan,40.7749827,-73.9558073,89.3,Moderate,4,3,0,1,6,150.0,0.0,0.0,98.77551020408163,98.85714285714286,87.3155505107832,50.0,100.0
411719,35-49 CRESCENT STREET,Queens,40.758451,-73.9327456,89.3,Moderate,13,0,9,4,30,16.0,0.0,0.0,95.10204081632652,94.28571428571428,98.72304199772985,50.0,100.0
354143,2227 PITKIN AVENUE,Brooklyn,40.672993,-73.8901451,89.3,Moderate,4,0,1,3,11,136.4,0.0,0.0,98.77551020408163,97.90476190476191,88.46954218690881,50.0,100.0
309340,42 HAWTHORNE STREET,Brooklyn,40.6570826,-73.9587831,89.3,Moderate,6,2,4,0,10,125.0,0.0,0.0,97.95918367346938,98.09523809523809,89.44381384790012,50.0,100.0
806931,3965 SEDGWICK AVENUE,Bronx,40.8833267,-73.8891429,89.3,Moderate,7,5,2,0,9,121.0,0.0,0.0,97.55102040816327,98.28571428571429,89.78433598183881,50.0,100.0
225766,18 COOPER STREET,Brooklyn,40.6838363,-73.9108629,89.3,Moderate,8,0,4,4,20,84.5,0.0,0.0,97.14285714285714,96.19047619047619,92.89160045402951,50.0,100.0
8624,9 BROADWAY TERRACE,Manhattan,40.857307,-73.9315503,89.3,Moderate,5,0,0,5,15,119.3,0.0,0.0,98.36734693877551,97.14285714285714,89.9295586566068,50.0,100.0
344295,2010 NEWKIRK AVENUE,Brooklyn,40.6377893,-73.9581069,89.3,Moderate,2,0,0,2,6,162.3,0.0,0.0,99.59183673469387,98.85714285714286,86.27076669074398,50.0,100.0
500222,108-15 91 AVENUE,Queens,40.6934046,-73.8379312,89.3,Moderate,6,0,5,1,13,117.0,0.0,0.0,97.95918367346938,97.52380952380952,90.12485811577753,50.0,100.0
1336,2371 2 AVENUE,Manhattan,40.8007462,-73.9354479,89.3,Moderate,5,1,2,2,11,131.0,0.0,0.0,98.36734693877551,97.90476190476191,88.93303064699205,50.0,100.0
44919,309 ALEXANDER AVENUE,Bronx,40.8117622,-73.9242999,89.3,Moderate,6,1,4,1,12,120.7,0.0,0.0,97.95918367346938,97.71428571428571,89.81093927355278,50.0,100.0
353243,735 PENNSYLVANIA AVENUE,Brooklyn,40.6596295,-73.8910645,89.3,Moderate,7,0,0,7,21,88.5,0.0,0.0,97.55102040816327,96.0,92.54937570942111,50.0,100.0
249585,611 EAST 21 STREET,Brooklyn,40.6391999,-73.9576015,89.3,Moderate,14,0,11,3,31,7.0,0.0,0.0,94.6938775510204,94.0952380952381,99.48921679909193,50.0,100.0
627827,69-46 ALMEDA AVENUE,Queens,40.5969787,-73.8003738,89.3,Moderate,4,0,2,2,10,140.8,0.0,0.0,98.77551020408163,98.09523809523809,88.09601295412874,50.0,100.0
62786,456 EAST 138 STREET,Bronx,40.8081014,-73.9212444,89.3,Moderate,5,4,0,1,7,140.8,0.0,0.0,98.36734693877551,98.66666666666667,88.09601295412874,50.0,100.0
41282,126 WEST 139 STREET,Manhattan,40.8171295,-73.9407356,89.3,Moderate,4,0,4,0,8,144.7,0.0,0.0,98.77551020408163,98.47619047619047,87.76808650457016,50.0,100.0
888863,141 BEACH 26 STREET,Queens,40.5933536,-73.7592538,89.3,Moderate,9,1,5,3,20,72.6,0.0,0.0,96.73469387755102,96.19047619047619,93.90252553916004,50.0,100.0
888909,29-23 SEAGIRT AVENUE,Queens,40.5945632,-73.762825,89.3,Moderate,6,3,1,2,11,123.9,0.0,0.0,97.95918367346938,97.90476190476191,89.53840332954975,50.0,100.0
628601,140-11 ASH AVENUE,Queens,40.7552645,-73.8237904,89.3,Moderate,4,2,1,1,7,148.4,0.0,0.0,98.77551020408163,98.66666666666667,87.45485502012176,50.0,100.0
81461,2042 GRAND AVENUE,Bronx,40.854135,-73.9089502,89.3,Moderate,2,0,0,2,6,162.7,0.0,0.0,99.59183673469387,98.85714285714286,86.23317658504945,50.0,100.0
22797,189 HESTER STREET,Manhattan,40.7182325,-73.9976443,89.3,Moderate,2,0,0,2,6,166.8,0.0,0.0,99.59183673469387,98.85714285714286,85.88251986379115,50.0,100.0
628404,147-27 ARLINGTON TERRACE,Queens,40.6917178,-73.8003065,89.3,Moderate,9,4,2,3,17,82.0,0.0,0.0,96.73469387755102,96.76190476190476,93.1044267877412,50.0,100.0
41358,267 WEST 139 STREET,Manhattan,40.8191377,-73.9443395,89.3,Moderate,1,0,1,0,2,184.5,0.0,0.0,100.0,99.61904761904762,84.37854710556186,50.0,100.0
236520,780 EAST 2 STREET,Brooklyn,40.6318603,-73.9765027,89.3,Moderate,4,0,3,1,9,140.2,0.0,0.0,98.77551020408163,98.28571428571429,88.14767150005596,50.0,100.0
41652,525 WEST 142 STREET,Manhattan,40.8241606,-73.9504524,89.3,Moderate,3,2,0,1,5,161.5,0.0,0.0,99.18367346938776,99.04761904761905,86.33654937570942,50.0,100.0
814543,93 VISITATION PLACE,Brooklyn,40.6789572,-74.0101273,89.3,Moderate,4,0,3,1,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
50697,992 BOSTON ROAD,Bronx,40.825369,-73.9072371,89.3,Moderate,7,0,5,2,16,100.7,0.0,0.0,97.55102040816327,96.95238095238096,91.51248581157775,50.0,100.0
748081,600 HYLAN BOULEVARD,Staten Island,40.6050157,-74.0755953,89.3,Moderate,10,4,4,2,18,75.7,0.0,0.0,96.3265306122449,96.57142857142857,93.64358683314416,50.0,100.0
20640,2085 LEXINGTON AVENUE,Manhattan,40.8047652,-73.93686,89.3,Moderate,1,0,0,1,3,178.5,0.0,0.0,100.0,99.42857142857143,84.8921679909194,50.0,100.0
1003740,383 12 STREET,Brooklyn,40.6657432,-73.9839127,89.3,Moderate,9,2,5,2,18,81.5,0.0,0.0,96.73469387755102,96.57142857142857,93.14699205448355,50.0,100.0
434768,101-12 46 AVENUE,Queens,40.7454141,-73.8624968,89.3,Moderate,4,0,0,4,12,131.2,0.0,0.0,98.77551020408163,97.71428571428571,88.92026106696935,50.0,100.0
662581,220-22 HEMPSTEAD AVENUE,Queens,40.7124095,-73.7333646,89.3,Moderate,4,0,3,1,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
16959,331 EAST 81 STREET,Manhattan,40.7743942,-73.9528868,89.3,Moderate,5,3,2,0,7,140.8,0.0,0.0,98.36734693877551,98.66666666666667,88.09601295412874,50.0,100.0
371960,184 SOUTH 2 STREET,Brooklyn,40.7124151,-73.9603902,89.3,Moderate,1,0,1,0,2,181.8,0.0,0.0,100.0,99.61904761904762,84.61265607264473,50.0,100.0
248191,162 EAST 19 STREET,Brooklyn,40.6455967,-73.9616911,89.3,Moderate,5,0,0,5,15,120.5,0.0,0.0,98.36734693877551,97.14285714285714,89.83017549986903,50.0,100.0
18424,23 EAST 93 STREET,Manhattan,40.7856707,-73.9558797,89.3,Moderate,4,0,3,1,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
444911,59-26 56 STREET,Queens,40.7168187,-73.9124962,89.3,Moderate,9,7,2,0,11,102.0,0.0,0.0,96.73469387755102,97.90476190476191,91.40181611804768,50.0,100.0
21821,455 FT WASHINGTON AVENUE,Manhattan,40.8505097,-73.9387901,89.3,Moderate,4,0,2,2,10,140.8,0.0,0.0,98.77551020408163,98.09523809523809,88.09601295412874,50.0,100.0
289528,448 EMPIRE BOULEVARD,Brooklyn,40.6638767,-73.9471905,89.3,Moderate,6,1,4,1,12,121.0,0.0,0.0,97.95918367346938,97.71428571428571,89.78433598183881,50.0,100.0
80989,4010 GOUVERNEUR AVENUE,Bronx,40.8843657,-73.8906818,89.3,Moderate,4,0,2,2,10,140.8,0.0,0.0,98.77551020408163,98.09523809523809,88.09601295412874,50.0,100.0
880928,1450 JESUP AVENUE,Bronx,40.8421568,-73.91965,89.3,Moderate,1,0,1,0,2,182.5,0.0,0.0,100.0,99.61904761904762,84.54656789533426,50.0,100.0
321792,560 KOSCIUSZKO STREET,Brooklyn,40.6926831,-73.9314525,89.3,Moderate,5,4,1,0,6,140.8,0.0,0.0,98.36734693877551,98.85714285714286,88.09601295412874,50.0,100.0
149920,1143 43 STREET,Brooklyn,40.640665,-73.9919395,89.3,Moderate,6,2,3,1,11,119.5,0.0,0.0,97.95918367346938,97.90476190476191,89.91486946651533,50.0,100.0
935972,24 WEST 117 STREET,Manhattan,40.8015839,-73.9474316,89.3,Moderate,2,1,0,1,4,170.6,0.0,0.0,99.59183673469387,99.23809523809524,85.55876586523578,50.0,100.0
150302,848 43 STREET,Brooklyn,40.6440825,-73.9985118,89.3,Moderate,2,0,1,1,5,170.6,0.0,0.0,99.59183673469387,99.04761904761905,85.56564510026486,50.0,100.0
150303,853 43 STREET,Brooklyn,40.6443542,-73.9980469,89.3,Moderate,1,0,0,1,3,178.0,0.0,0.0,100.0,99.42857142857143,84.93189557321226,50.0,100.0
147071,122 31 STREET,Brooklyn,40.657982,-74.0033375,89.3,Moderate,3,1,2,0,5,160.5,0.0,0.0,99.18367346938776,99.04761904761905,86.4216799091941,50.0,100.0
199654,1758 BATH AVENUE,Brooklyn,40.6039644,-74.0067956,89.3,Moderate,1,0,1,0,2,185.3,0.0,0.0,100.0,99.61904761904762,84.30760499432463,50.0,100.0
15054,44 EAST 63 STREET,Manhattan,40.7655231,-73.9688313,89.3,Moderate,1,0,1,0,2,183.8,0.0,0.0,100.0,99.61904761904762,84.44003026863413,50.0,100.0
823733,1100 FRANKLIN AVENUE,Bronx,40.8276626,-73.9059945,89.3,Moderate,6,0,2,4,16,108.2,0.0,0.0,97.95918367346938,96.95238095238096,90.87820502853234,50.0,100.0
73844,1010 EAST TREMONT AVENUE,Bronx,40.8402984,-73.8812709,89.3,Moderate,3,0,0,3,9,151.1,0.0,0.0,99.18367346938776,98.28571428571429,87.218258472515,50.0,100.0
320005,2705 KINGS HIGHWAY,Brooklyn,40.6149371,-73.9470563,89.3,Moderate,2,0,0,2,6,163.5,0.0,0.0,99.59183673469387,98.85714285714286,86.16241873903621,50.0,100.0
319920,1715 KINGS HIGHWAY,Brooklyn,40.6101018,-73.9559273,89.3,Moderate,1,0,0,1,3,182.7,0.0,0.0,100.0,99.42857142857143,84.53056591535592,50.0,100.0
122952,1221 WHITE PLAINS ROAD,Bronx,40.8309866,-73.8624212,89.3,Moderate,6,0,2,4,16,107.0,0.0,0.0,97.95918367346938,96.95238095238096,90.9761634506243,50.0,100.0
305703,178 HALSEY STREET,Brooklyn,40.6819591,-73.9467038,89.3,Moderate,2,0,2,0,4,170.0,0.0,0.0,99.59183673469387,99.23809523809524,85.61293984108967,50.0,100.0
93977,754 MANIDA STREET,Bronx,40.8158666,-73.8884605,89.3,Moderate,1,1,0,0,1,184.8,0.0,0.0,100.0,99.80952380952381,84.35034120591332,50.0,100.0
468936,147-07 72 ROAD,Queens,40.7271306,-73.8184205,89.3,Moderate,4,1,3,0,7,145.0,0.0,0.0,98.77551020408163,98.66666666666667,87.74120317820659,50.0,100.0
929314,79-20 149 STREET,Queens,40.7192083,-73.8144413,89.3,Moderate,5,4,1,0,6,143.0,0.0,0.0,98.36734693877551,98.85714285714286,87.91146424517594,50.0,100.0
71757,718 EAST 232 STREET,Bronx,40.8922857,-73.857039,89.3,Moderate,2,0,0,2,6,163.7,0.0,0.0,99.59183673469387,98.85714285714286,86.15209988649262,50.0,100.0
396876,276 WILSON AVENUE,Brooklyn,40.6969572,-73.9196086,89.3,Moderate,5,1,1,3,12,125.7,0.0,0.0,98.36734693877551,97.71428571428571,89.38216759951466,50.0,100.0
422828,25-59 35 STREET,Queens,40.7679586,-73.9158117,89.3,Moderate,4,1,0,3,10,140.8,0.0,0.0,98.77551020408163,98.09523809523809,88.09601295412874,50.0,100.0
57059,1879 CLINTON AVENUE,Bronx,40.8435281,-73.8915477,89.3,Moderate,5,0,0,5,15,118.0,0.0,0.0,98.36734693877551,97.14285714285714,90.03972758229285,50.0,100.0
737753,865 FOREST AVENUE,Staten Island,40.6292242,-74.1185805,89.3,Moderate,6,2,4,0,10,126.0,0.0,0.0,97.95918367346938,98.09523809523809,89.35868331441543,50.0,100.0
65436,1501 EAST 172 STREET,Bronx,40.8312704,-73.8806041,89.3,Moderate,3,0,1,2,8,153.3,0.0,0.0,99.18367346938776,98.47619047619047,87.03178206583428,50.0,100.0
198089,429 BAINBRIDGE STREET,Brooklyn,40.6825197,-73.919572,89.3,Moderate,2,0,0,2,6,165.8,0.0,0.0,99.59183673469387,98.85714285714286,85.97441718327076,50.0,100.0
348654,820 OCEAN PARKWAY,Brooklyn,40.6283844,-73.9720584,89.3,Moderate,3,2,1,0,4,161.0,0.0,0.0,99.18367346938776,99.23809523809524,86.37911464245175,50.0,100.0
112527,1649 TAYLOR AVENUE,Bronx,40.8418273,-73.8686404,89.3,Moderate,5,3,2,0,7,140.8,0.0,0.0,98.36734693877551,98.66666666666667,88.09601295412874,50.0,100.0
26989,123 POST AVENUE,Manhattan,40.8643451,-73.9198835,89.3,Moderate,5,1,2,2,11,130.0,0.0,0.0,98.36734693877551,97.90476190476191,89.01816118047672,50.0,100.0
966739,90-34 171 STREET,Queens,40.7080434,-73.78939,89.3,Moderate,4,0,2,2,10,140.8,0.0,0.0,98.77551020408163,98.09523809523809,88.09601295412874,50.0,100.0
43709,639 WEST 207 STREET,Manhattan,40.8687817,-73.9215522,89.3,Moderate,3,0,1,2,8,154.3,0.0,0.0,99.18367346938776,98.47619047619047,86.95262560487484,50.0,100.0
956569,1341 FRANKLIN AVENUE,Bronx,40.8327889,-73.9016581,89.3,Moderate,1,1,0,0,1,188.2,0.0,0.0,100.0,99.80952380952381,84.06356413166856,50.0,100.0
112036,1046 SUMMIT AVENUE,Bronx,40.8343105,-73.9292937,89.3,Moderate,4,1,1,2,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
301102,1102 GLENWOOD ROAD,Brooklyn,40.6317205,-73.9662637,89.3,Moderate,2,0,0,2,6,167.2,0.0,0.0,99.59183673469387,98.85714285714286,85.84704880817253,50.0,100.0
46503,2820 BAILEY AVENUE,Bronx,40.8736875,-73.9047073,89.3,Moderate,4,0,1,3,11,139.4,0.0,0.0,98.77551020408163,97.90476190476191,88.21550186476406,50.0,100.0
124879,1841 WILLIAMSBRIDGE ROAD,Bronx,40.8512908,-73.8525473,89.3,Moderate,5,0,2,3,13,122.0,0.0,0.0,98.36734693877551,97.52380952380952,89.69920544835415,50.0,100.0
72228,686 EAST 234 STREET,Bronx,40.8941336,-73.8576246,89.3,Moderate,6,0,2,4,16,109.9,0.0,0.0,97.95918367346938,96.95238095238096,90.72895747838994,50.0,100.0
43020,664 WEST 163 STREET,Manhattan,40.8387655,-73.9450242,89.3,Moderate,4,0,0,4,12,90.2,0.0,1.0,98.77551020408163,97.71428571428571,92.40919409761634,50.0,92.3076923076923
149296,728 41 STREET,Brooklyn,40.6468273,-74.0000432,89.3,Moderate,6,0,6,0,12,117.5,0.0,0.0,97.95918367346938,97.71428571428571,90.08229284903518,50.0,100.0
395493,2101 WESTBURY COURT,Brooklyn,40.6568556,-73.9610791,89.3,Moderate,4,0,1,3,11,135.6,0.0,0.0,98.77551020408163,97.90476190476191,88.54066209792359,50.0,100.0
117717,92 VAN CORTLANDT PARK SOUTH,Bronx,40.8846382,-73.8915168,89.3,Moderate,4,1,1,2,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
321730,466 KOSCIUSZKO STREET,Brooklyn,40.692227,-73.9354124,89.3,Moderate,1,1,0,0,1,183.7,0.0,0.0,100.0,99.80952380952381,84.4494892167991,50.0,100.0
321001,437 KINGSTON AVENUE,Brooklyn,40.6637262,-73.9424687,89.3,Moderate,1,0,1,0,2,185.0,0.0,0.0,100.0,99.61904761904762,84.33598183881952,50.0,100.0
95624,900 MELROSE AVENUE,Bronx,40.824608,-73.9133409,89.3,Moderate,1,0,0,1,3,181.5,0.0,0.0,100.0,99.42857142857143,84.63122177409616,50.0,100.0
104825,1722 PURDY STREET,Bronx,40.8410988,-73.8540372,89.3,Moderate,1,0,1,0,2,181.0,0.0,0.0,100.0,99.61904761904762,84.67650397275823,50.0,100.0
148,1359 1 AVENUE,Manhattan,40.768486,-73.9559055,89.3,Moderate,1,1,0,0,1,187.8,0.0,0.0,100.0,99.80952380952381,84.10187287173666,50.0,100.0
804350,240 EAST 13 STREET,Manhattan,40.7317634,-73.9862889,89.3,Moderate,2,2,0,0,2,179.0,0.0,0.0,99.59183673469387,99.61904761904762,84.84676503972759,50.0,100.0
149899,961 42 STREET,Brooklyn,40.6434209,-73.9950309,89.3,Moderate,1,0,1,0,2,183.9,0.0,0.0,100.0,99.61904761904762,84.43112772918475,50.0,100.0
83579,2826 HARRINGTON AVENUE,Bronx,40.8389727,-73.8344468,89.3,Moderate,1,0,0,1,3,180.0,0.0,0.0,100.0,99.42857142857143,84.7616345062429,50.0,100.0
220437,4704 CHURCH AVENUE,Brooklyn,40.6513833,-73.9330193,89.3,Moderate,4,1,1,2,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
117326,1750 VAN BUREN STREET,Bronx,40.842434,-73.8712016,89.3,Moderate,3,0,0,3,9,150.0,0.0,0.0,99.18367346938776,98.28571428571429,87.3155505107832,50.0,100.0
882150,957 TELLER AVENUE,Bronx,40.826841,-73.9154554,89.3,Moderate,4,1,1,2,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
3627,2516 ADAM C POWELL BOULEVARD,Manhattan,40.8223491,-73.9390509,89.3,Moderate,7,0,4,3,17,97.3,0.0,0.0,97.55102040816327,96.76190476190476,91.80476730987515,50.0,100.0
300896,619 GLENMORE AVENUE,Brooklyn,40.6746975,-73.8872798,89.3,Moderate,8,0,6,2,18,91.0,0.0,0.0,97.14285714285714,96.57142857142857,92.33825198637912,50.0,100.0
935070,29-43A FAR ROCKAWAY BOULEVARD,Queens,40.5981241,-73.7645696,89.3,Moderate,2,1,0,1,4,170.0,0.0,0.0,99.59183673469387,99.23809523809524,85.61293984108967,50.0,100.0
97417,1665 MORRIS AVENUE,Bronx,40.8435767,-73.909767,89.3,Moderate,4,4,0,0,4,157.0,0.0,0.0,98.77551020408163,99.23809523809524,86.71963677639046,50.0,100.0
77341,1076 FAILE STREET,Bronx,40.8255811,-73.8894379,89.3,Moderate,5,0,3,2,12,128.0,0.0,0.0,98.36734693877551,97.71428571428571,89.18842224744608,50.0,100.0
30725,259 WEST 18 STREET,Manhattan,40.7422162,-74.0002382,89.3,Moderate,4,0,3,1,9,140.8,0.0,0.0,98.77551020408163,98.28571428571429,88.09601295412874,50.0,100.0
